# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-02-15 12:44:38 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15485500 TANANA R AT FAIRBANKS AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15485500
#            TS   parameter     statistic     Description
#          1085       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	1085_00060_00003	1085_00060_00003_cd
USGS	15485500	2019-09-09	32300	A
USGS	15485500	2019-09-10	32200	A
USGS	15485500	2019-09-11	32000	A
USGS	15485500	2019-09-12	31500	A
USGS	15485500	2019-09-13	30500	A
USGS	15485500	2019-09-14	29800	A
USGS	15485500	2019-09-15	29000	A
USGS	15485500	2019-09-16	28200	A
USGS	15485500	2019-09-17	28100	A
USGS	15485500	2019-09-18	27700	A
USGS	15485500	2019-09-19	27000	A
USGS	15485500	2019-09-20	28300	A
USGS	15485500	2019-09-21	29100	A
USGS	15485500	2019-09-22	29200	A
USGS	15485500	2019-09-23	28500	A
USGS	15485500	2019-09-24	26300	A
USGS	15485500	2019-09-25	24700	A
USGS	15485500	2019-09-26	23500	A
USGS	15485500	2019-09-27	22600	A
USGS	15485500	2019-09-28	21700	A
USGS	15485500	2019-09-29	21100	A
USGS	15485500	2019-09-30	20700	A
USGS	15485500	2019-10-01	20500	A
USGS	15485500	2019-10-02	22000	A
USGS	15485500	2019-10-03	23000	A
USGS	15485500	2019-10-04	23300	A
USGS	15485500	2019-10-05	23200	A
USGS	15485500	2019-10-06	23200	A
USGS	15485500	2019-10-07	22700	A
USGS	15485500	2019-10-08	21800	A
USGS	15485500	2019-10-09	21100	A
USGS	15485500	2019-10-10	20900	A
USGS	15485500	2019-10-11	21000	A
USGS	15485500	2019-10-12	20900	A
USGS	15485500	2019-10-13	20000	A
USGS	15485500	2019-10-14	19000	A
USGS	15485500	2019-10-15	17800	A
USGS	15485500	2019-10-16	16900	A
USGS	15485500	2019-10-17	16200	A
USGS	15485500	2019-10-18	16000	A
USGS	15485500	2019-10-19	16000	A
USGS	15485500	2019-10-20	16000	A
USGS	15485500	2019-10-21	15900	A
USGS	15485500	2019-10-22	14900	A
USGS	15485500	2019-10-23	14200	A
USGS	15485500	2019-10-24	13900	A
USGS	15485500	2019-10-25	13800	A
USGS	15485500	2019-10-26	13700	A
USGS	15485500	2019-10-27	13500	A
USGS	15485500	2019-10-28	14000	A
USGS	15485500	2019-10-29	14700	A
USGS	15485500	2019-10-30	14800	A
USGS	15485500	2019-10-31	14500	A
USGS	15485500	2019-11-01	14300	A
USGS	15485500	2019-11-02	14100	A
USGS	15485500	2019-11-03	13400	A:e
USGS	15485500	2019-11-04	12800	A:e
USGS	15485500	2019-11-05	12100	A:e
USGS	15485500	2019-11-06	11200	A:e
USGS	15485500	2019-11-07	10400	A:e
USGS	15485500	2019-11-08	9560	A:e
USGS	15485500	2019-11-09	9130	A:e
USGS	15485500	2019-11-10	10100	A:e
USGS	15485500	2019-11-11	10800	A:e
USGS	15485500	2019-11-12	10700	A:e
USGS	15485500	2019-11-13	10400	A:e
USGS	15485500	2019-11-14	10200	A:e
USGS	15485500	2019-11-15	10000	A:e
USGS	15485500	2019-11-16	9810	A:e
USGS	15485500	2019-11-17	9680	A:e
USGS	15485500	2019-11-18	9510	A:e
USGS	15485500	2019-11-19	9350	A:e
USGS	15485500	2019-11-20	9200	A:e
USGS	15485500	2019-11-21	9060	A:e
USGS	15485500	2019-11-22	8920	A:e
USGS	15485500	2019-11-23	8790	A:e
USGS	15485500	2019-11-24	8690	A:e
USGS	15485500	2019-11-25	8590	A:e
USGS	15485500	2019-11-26	8490	A:e
USGS	15485500	2019-11-27	8390	A:e
USGS	15485500	2019-11-28	8280	A:e
USGS	15485500	2019-11-29	8160	A:e
USGS	15485500	2019-11-30	8020	A:e
USGS	15485500	2019-12-01	7890	A:e
USGS	15485500	2019-12-02	7750	A:e
USGS	15485500	2019-12-03	7640	A:e
USGS	15485500	2019-12-04	7530	A:e
USGS	15485500	2019-12-05	7480	A:e
USGS	15485500	2019-12-06	7420	A:e
USGS	15485500	2019-12-07	7370	A:e
USGS	15485500	2019-12-08	7330	A:e
USGS	15485500	2019-12-09	7290	A:e
USGS	15485500	2019-12-10	7260	A:e
USGS	15485500	2019-12-11	7230	A:e
USGS	15485500	2019-12-12	7210	A:e
USGS	15485500	2019-12-13	7180	A:e
USGS	15485500	2019-12-14	7160	A:e
USGS	15485500	2019-12-15	7130	A:e
USGS	15485500	2019-12-16	7110	A:e
USGS	15485500	2019-12-17	7090	A:e
USGS	15485500	2019-12-18	7080	A:e
USGS	15485500	2019-12-19	7060	A:e
USGS	15485500	2019-12-20	7040	A:e
USGS	15485500	2019-12-21	7020	A:e
USGS	15485500	2019-12-22	6990	A:e
USGS	15485500	2019-12-23	6970	A:e
USGS	15485500	2019-12-24	6960	A:e
USGS	15485500	2019-12-25	6940	A:e
USGS	15485500	2019-12-26	6910	A:e
USGS	15485500	2019-12-27	6890	A:e
USGS	15485500	2019-12-28	6880	A:e
USGS	15485500	2019-12-29	6860	A:e
USGS	15485500	2019-12-30	6840	A:e
USGS	15485500	2019-12-31	6830	A:e
USGS	15485500	2020-01-01	6810	A:e
USGS	15485500	2020-01-02	6790	A:e
USGS	15485500	2020-01-03	6780	A:e
USGS	15485500	2020-01-04	6770	A:e
USGS	15485500	2020-01-05	6750	A:e
USGS	15485500	2020-01-06	6730	A:e
USGS	15485500	2020-01-07	6720	A:e
USGS	15485500	2020-01-08	6710	A:e
USGS	15485500	2020-01-09	6690	A:e
USGS	15485500	2020-01-10	6680	A:e
USGS	15485500	2020-01-11	6670	A:e
USGS	15485500	2020-01-12	6660	A:e
USGS	15485500	2020-01-13	6650	A:e
USGS	15485500	2020-01-14	6640	A:e
USGS	15485500	2020-01-15	6630	A:e
USGS	15485500	2020-01-16	6620	A:e
USGS	15485500	2020-01-17	6610	A:e
USGS	15485500	2020-01-18	6600	A:e
USGS	15485500	2020-01-19	6580	A:e
USGS	15485500	2020-01-20	6570	A:e
USGS	15485500	2020-01-21	6550	A:e
USGS	15485500	2020-01-22	6550	A:e
USGS	15485500	2020-01-23	6540	A:e
USGS	15485500	2020-01-24	6530	A:e
USGS	15485500	2020-01-25	6520	A:e
USGS	15485500	2020-01-26	6510	A:e
USGS	15485500	2020-01-27	6510	A:e
USGS	15485500	2020-01-28	6500	A:e
USGS	15485500	2020-01-29	6490	A:e
USGS	15485500	2020-01-30	6480	A:e
USGS	15485500	2020-01-31	6480	A:e
USGS	15485500	2020-02-01	6470	A:e
USGS	15485500	2020-02-02	6460	A:e
USGS	15485500	2020-02-03	6450	A:e
USGS	15485500	2020-02-04	6440	A:e
USGS	15485500	2020-02-05	6430	A:e
USGS	15485500	2020-02-06	6420	A:e
USGS	15485500	2020-02-07	6420	A:e
USGS	15485500	2020-02-08	6410	A:e
USGS	15485500	2020-02-09	6400	A:e
USGS	15485500	2020-02-10	6400	A:e
USGS	15485500	2020-02-11	6390	A:e
USGS	15485500	2020-02-12	6380	A:e
USGS	15485500	2020-02-13	6380	A:e
USGS	15485500	2020-02-14	6370	A:e
USGS	15485500	2020-02-15	6370	A:e
USGS	15485500	2020-02-16	6360	A:e
USGS	15485500	2020-02-17	6360	A:e
USGS	15485500	2020-02-18	6350	A:e
USGS	15485500	2020-02-19	6350	A:e
USGS	15485500	2020-02-20	6340	A:e
USGS	15485500	2020-02-21	6330	A:e
USGS	15485500	2020-02-22	6330	A:e
USGS	15485500	2020-02-23	6320	A:e
USGS	15485500	2020-02-24	6320	A:e
USGS	15485500	2020-02-25	6310	A:e
USGS	15485500	2020-02-26	6310	A:e
USGS	15485500	2020-02-27	6300	A:e
USGS	15485500	2020-02-28	6300	A:e
USGS	15485500	2020-02-29	6290	A:e
USGS	15485500	2020-03-01	6290	A:e
USGS	15485500	2020-03-02	6280	A:e
USGS	15485500	2020-03-03	6280	A:e
USGS	15485500	2020-03-04	6270	A:e
USGS	15485500	2020-03-05	6270	A:e
USGS	15485500	2020-03-06	6260	A:e
USGS	15485500	2020-03-07	6260	A:e
USGS	15485500	2020-03-08	6250	A:e
USGS	15485500	2020-03-09	6250	A:e
USGS	15485500	2020-03-10	6240	A:e
USGS	15485500	2020-03-11	6230	A:e
USGS	15485500	2020-03-12	6230	A:e
USGS	15485500	2020-03-13	6230	A:e
USGS	15485500	2020-03-14	6220	A:e
USGS	15485500	2020-03-15	6210	A:e
USGS	15485500	2020-03-16	6210	A:e
USGS	15485500	2020-03-17	6210	A:e
USGS	15485500	2020-03-18	6200	A:e
USGS	15485500	2020-03-19	6200	A:e
USGS	15485500	2020-03-20	6200	A:e
USGS	15485500	2020-03-21	6200	A:e
USGS	15485500	2020-03-22	6200	A:e
USGS	15485500	2020-03-23	6200	A:e
USGS	15485500	2020-03-24	6190	A:e
USGS	15485500	2020-03-25	6190	A:e
USGS	15485500	2020-03-26	6190	A:e
USGS	15485500	2020-03-27	6190	A:e
USGS	15485500	2020-03-28	6190	A:e
USGS	15485500	2020-03-29	6190	A:e
USGS	15485500	2020-03-30	6190	A:e
USGS	15485500	2020-03-31	6190	A:e
USGS	15485500	2020-04-01	6190	A:e
USGS	15485500	2020-04-02	6190	A:e
USGS	15485500	2020-04-03	6190	A:e
USGS	15485500	2020-04-04	6190	A:e
USGS	15485500	2020-04-05	6190	A:e
USGS	15485500	2020-04-06	6200	A:e
USGS	15485500	2020-04-07	6210	A:e
USGS	15485500	2020-04-08	6220	A:e
USGS	15485500	2020-04-09	6230	A:e
USGS	15485500	2020-04-10	6260	A:e
USGS	15485500	2020-04-11	6290	A:e
USGS	15485500	2020-04-12	6330	A:e
USGS	15485500	2020-04-13	6380	A:e
USGS	15485500	2020-04-14	6440	A:e
USGS	15485500	2020-04-15	6510	A:e
USGS	15485500	2020-04-16	6600	A:e
USGS	15485500	2020-04-17	6710	A:e
USGS	15485500	2020-04-18	6830	A:e
USGS	15485500	2020-04-19	7000	A:e
USGS	15485500	2020-04-20	7270	A:e
USGS	15485500	2020-04-21	7660	A:e
USGS	15485500	2020-04-22	8280	A:e
USGS	15485500	2020-04-23	9700	A:e
USGS	15485500	2020-04-24	12300	A:e
USGS	15485500	2020-04-25	15800	A:e
USGS	15485500	2020-04-26	21100	A:e
USGS	15485500	2020-04-27	25200	A:e
USGS	15485500	2020-04-28	28400	A:e
USGS	15485500	2020-04-29	30300	A:e
USGS	15485500	2020-04-30	31300	A:e
USGS	15485500	2020-05-01	31000	A:e
USGS	15485500	2020-05-02	29400	A:e
USGS	15485500	2020-05-03	27100	A:e
USGS	15485500	2020-05-04	27000	A:e
USGS	15485500	2020-05-05	27600	A
USGS	15485500	2020-05-06	31000	A
USGS	15485500	2020-05-07	32400	A
USGS	15485500	2020-05-08	33300	A
USGS	15485500	2020-05-09	36200	A
USGS	15485500	2020-05-10	40300	A
USGS	15485500	2020-05-11	44700	A
USGS	15485500	2020-05-12	49200	A
USGS	15485500	2020-05-13	51300	A
USGS	15485500	2020-05-14	49600	A
USGS	15485500	2020-05-15	44500	A
USGS	15485500	2020-05-16	38100	A
USGS	15485500	2020-05-17	35400	A
USGS	15485500	2020-05-18	33500	A
USGS	15485500	2020-05-19	30900	A
USGS	15485500	2020-05-20	29200	A
USGS	15485500	2020-05-21	28700	A
USGS	15485500	2020-05-22	29100	A
USGS	15485500	2020-05-23	29600	A
USGS	15485500	2020-05-24	30200	A
USGS	15485500	2020-05-25	31500	A
USGS	15485500	2020-05-26	34600	A
USGS	15485500	2020-05-27	39100	A
USGS	15485500	2020-05-28	37200	A
USGS	15485500	2020-05-29	34300	A
USGS	15485500	2020-05-30	33800	A
USGS	15485500	2020-05-31	35600	A
USGS	15485500	2020-06-01	36500	A
USGS	15485500	2020-06-02	37400	A
USGS	15485500	2020-06-03	38400	A
USGS	15485500	2020-06-04	39500	A
USGS	15485500	2020-06-05	41600	A
USGS	15485500	2020-06-06	44000	A
USGS	15485500	2020-06-07	42200	A
USGS	15485500	2020-06-08	40000	A
USGS	15485500	2020-06-09	38600	A
USGS	15485500	2020-06-10	39800	A
USGS	15485500	2020-06-11	41700	A
USGS	15485500	2020-06-12	42600	A
USGS	15485500	2020-06-13	45700	A
USGS	15485500	2020-06-14	47500	A
USGS	15485500	2020-06-15	48800	A
USGS	15485500	2020-06-16	49600	A
USGS	15485500	2020-06-17	51100	A
USGS	15485500	2020-06-18	52600	A
USGS	15485500	2020-06-19	52800	A
USGS	15485500	2020-06-20	53500	A
USGS	15485500	2020-06-21	59300	A
USGS	15485500	2020-06-22	66100	A
USGS	15485500	2020-06-23	80100	A
USGS	15485500	2020-06-24	97800	A
USGS	15485500	2020-06-25	97200	A
USGS	15485500	2020-06-26	90900	A
USGS	15485500	2020-06-27	83500	A
USGS	15485500	2020-06-28	75300	A
USGS	15485500	2020-06-29	65700	A
USGS	15485500	2020-06-30	58700	A
USGS	15485500	2020-07-01	54200	A
USGS	15485500	2020-07-02	51300	A
USGS	15485500	2020-07-03	48600	A
USGS	15485500	2020-07-04	46700	A
USGS	15485500	2020-07-05	45800	A
USGS	15485500	2020-07-06	45900	A
USGS	15485500	2020-07-07	46400	A
USGS	15485500	2020-07-08	47200	A
USGS	15485500	2020-07-09	48400	A
USGS	15485500	2020-07-10	49800	A
USGS	15485500	2020-07-11	51300	A
USGS	15485500	2020-07-12	51200	A
USGS	15485500	2020-07-13	51100	A
USGS	15485500	2020-07-14	52600	A
USGS	15485500	2020-07-15	52900	A
USGS	15485500	2020-07-16	52900	A
USGS	15485500	2020-07-17	53600	A
USGS	15485500	2020-07-18	55300	A
USGS	15485500	2020-07-19	54500	A
USGS	15485500	2020-07-20	53400	A
USGS	15485500	2020-07-21	54800	A
USGS	15485500	2020-07-22	57600	A
USGS	15485500	2020-07-23	60300	A
USGS	15485500	2020-07-24	61300	A
USGS	15485500	2020-07-25	60800	A
USGS	15485500	2020-07-26	60700	A
USGS	15485500	2020-07-27	61100	A
USGS	15485500	2020-07-28	59000	A
USGS	15485500	2020-07-29	56700	A
USGS	15485500	2020-07-30	55800	A
USGS	15485500	2020-07-31	57200	A
USGS	15485500	2020-08-01	59300	A
USGS	15485500	2020-08-02	60200	A
USGS	15485500	2020-08-03	62100	A
USGS	15485500	2020-08-04	62600	A
USGS	15485500	2020-08-05	61300	A
USGS	15485500	2020-08-06	60600	A
USGS	15485500	2020-08-07	60000	A
USGS	15485500	2020-08-08	57000	A
USGS	15485500	2020-08-09	54200	A
USGS	15485500	2020-08-10	53600	A
USGS	15485500	2020-08-11	58100	A
USGS	15485500	2020-08-12	61400	A
USGS	15485500	2020-08-13	59400	A
USGS	15485500	2020-08-14	57900	A
USGS	15485500	2020-08-15	55200	A
USGS	15485500	2020-08-16	53000	A
USGS	15485500	2020-08-17	52300	A
USGS	15485500	2020-08-18	52200	A
USGS	15485500	2020-08-19	52900	A
USGS	15485500	2020-08-20	54400	A
USGS	15485500	2020-08-21	54900	A
USGS	15485500	2020-08-22	54600	A
USGS	15485500	2020-08-23	53000	A
USGS	15485500	2020-08-24	52500	A
USGS	15485500	2020-08-25	53600	A
USGS	15485500	2020-08-26	52900	A
USGS	15485500	2020-08-27	53200	A
USGS	15485500	2020-08-28	54000	A
USGS	15485500	2020-08-29	51400	A
USGS	15485500	2020-08-30	49700	A
USGS	15485500	2020-08-31	48300	A
USGS	15485500	2020-09-01	47300	A
USGS	15485500	2020-09-02	47200	A
USGS	15485500	2020-09-03	45900	A
USGS	15485500	2020-09-04	44200	A
USGS	15485500	2020-09-05	43000	A
USGS	15485500	2020-09-06	42300	A
USGS	15485500	2020-09-07	41600	A
USGS	15485500	2020-09-08	40400	A
USGS	15485500	2020-09-09	40300	A
USGS	15485500	2020-09-10	39300	A
USGS	15485500	2020-09-11	38100	A
USGS	15485500	2020-09-12	36900	A
USGS	15485500	2020-09-13	35600	A
USGS	15485500	2020-09-14	34400	A
USGS	15485500	2020-09-15	33300	A
USGS	15485500	2020-09-16	32300	A
USGS	15485500	2020-09-17	31400	A
USGS	15485500	2020-09-18	30500	A
USGS	15485500	2020-09-19	31400	A
USGS	15485500	2020-09-20	31100	A
USGS	15485500	2020-09-21	30200	A
USGS	15485500	2020-09-22	29200	A
USGS	15485500	2020-09-23	28400	A
USGS	15485500	2020-09-24	27900	A
USGS	15485500	2020-09-25	27600	A
USGS	15485500	2020-09-26	27100	A
USGS	15485500	2020-09-27	26300	A
USGS	15485500	2020-09-28	25700	A
USGS	15485500	2020-09-29	24800	A
USGS	15485500	2020-09-30	24300	A
USGS	15485500	2020-10-01	23900	A
USGS	15485500	2020-10-02	23400	A
USGS	15485500	2020-10-03	23200	A
USGS	15485500	2020-10-04	23000	A
USGS	15485500	2020-10-05	22700	A
USGS	15485500	2020-10-06	22500	A
USGS	15485500	2020-10-07	22300	A
USGS	15485500	2020-10-08	21800	A
USGS	15485500	2020-10-09	21300	A
USGS	15485500	2020-10-10	20900	A
USGS	15485500	2020-10-11	20300	A
USGS	15485500	2020-10-12	19600	A
USGS	15485500	2020-10-13	19300	A
USGS	15485500	2020-10-14	18600	A
USGS	15485500	2020-10-15	18200	A:e
USGS	15485500	2020-10-16	17500	A:e
USGS	15485500	2020-10-17	15800	A:e
USGS	15485500	2020-10-18	14000	A:e
USGS	15485500	2020-10-19	12800	A:e
USGS	15485500	2020-10-20	12000	A:e
USGS	15485500	2020-10-21	11400	A:e
USGS	15485500	2020-10-22	11000	A:e
USGS	15485500	2020-10-23	10700	A:e
USGS	15485500	2020-10-24	10400	A:e
USGS	15485500	2020-10-25	10300	A:e
USGS	15485500	2020-10-26	10200	A:e
USGS	15485500	2020-10-27	10200	A:e
USGS	15485500	2020-10-28	10200	A:e
USGS	15485500	2020-10-29	10200	A:e
USGS	15485500	2020-10-30	9980	A:e
USGS	15485500	2020-10-31	9640	A:e
USGS	15485500	2020-11-01	9350	A:e
USGS	15485500	2020-11-02	9150	A:e
USGS	15485500	2020-11-03	9030	A:e
USGS	15485500	2020-11-04	8900	A:e
USGS	15485500	2020-11-05	8840	A:e
USGS	15485500	2020-11-06	8810	A:e
USGS	15485500	2020-11-07	8800	A:e
USGS	15485500	2020-11-08	8770	A:e
USGS	15485500	2020-11-09	8640	A:e
USGS	15485500	2020-11-10	8450	A:e
USGS	15485500	2020-11-11	8350	A:e
USGS	15485500	2020-11-12	8250	A:e
USGS	15485500	2020-11-13	8160	A:e
USGS	15485500	2020-11-14	8040	A:e
USGS	15485500	2020-11-15	7950	A:e
USGS	15485500	2020-11-16	7870	A:e
USGS	15485500	2020-11-17	7800	A:e
USGS	15485500	2020-11-18	7740	A:e
USGS	15485500	2020-11-19	7680	A:e
USGS	15485500	2020-11-20	7640	A:e
USGS	15485500	2020-11-21	7600	A:e
USGS	15485500	2020-11-22	7580	A:e
USGS	15485500	2020-11-23	7560	A:e
USGS	15485500	2020-11-24	7540	A:e
USGS	15485500	2020-11-25	7510	A:e
USGS	15485500	2020-11-26	7490	A:e
USGS	15485500	2020-11-27	7470	A:e
USGS	15485500	2020-11-28	7460	A:e
USGS	15485500	2020-11-29	7440	A:e
USGS	15485500	2020-11-30	7430	A:e
USGS	15485500	2020-12-01	7410	A:e
USGS	15485500	2020-12-02	7390	A:e
USGS	15485500	2020-12-03	7380	A:e
USGS	15485500	2020-12-04	7370	A:e
USGS	15485500	2020-12-05	7360	A:e
USGS	15485500	2020-12-06	7350	A:e
USGS	15485500	2020-12-07	7330	A:e
USGS	15485500	2020-12-08	7320	A:e
USGS	15485500	2020-12-09	7310	A:e
USGS	15485500	2020-12-10	7290	A:e
USGS	15485500	2020-12-11	7280	A:e
USGS	15485500	2020-12-12	7270	A:e
USGS	15485500	2020-12-13	7260	A:e
USGS	15485500	2020-12-14	7240	A:e
USGS	15485500	2020-12-15	7230	A:e
USGS	15485500	2020-12-16	7220	A:e
USGS	15485500	2020-12-17	7210	A:e
USGS	15485500	2020-12-18	7200	A:e
USGS	15485500	2020-12-19	7190	A:e
USGS	15485500	2020-12-20	7170	A:e
USGS	15485500	2020-12-21	7160	A:e
USGS	15485500	2020-12-22	7150	A:e
USGS	15485500	2020-12-23	7140	A:e
USGS	15485500	2020-12-24	7130	A:e
USGS	15485500	2020-12-25	7120	A:e
USGS	15485500	2020-12-26	7110	A:e
USGS	15485500	2020-12-27	7100	A:e
USGS	15485500	2020-12-28	7090	A:e
USGS	15485500	2020-12-29	7070	A:e
USGS	15485500	2020-12-30	7060	A:e
USGS	15485500	2020-12-31	7050	A:e
USGS	15485500	2021-01-01	7040	A:e
USGS	15485500	2021-01-02	7030	A:e
USGS	15485500	2021-01-03	7020	A:e
USGS	15485500	2021-01-04	7010	A:e
USGS	15485500	2021-01-05	6990	A:e
USGS	15485500	2021-01-06	6980	A:e
USGS	15485500	2021-01-07	6970	A:e
USGS	15485500	2021-01-08	6960	A:e
USGS	15485500	2021-01-09	6950	A:e
USGS	15485500	2021-01-10	6950	A:e
USGS	15485500	2021-01-11	6940	A:e
USGS	15485500	2021-01-12	6930	A:e
USGS	15485500	2021-01-13	6920	A:e
USGS	15485500	2021-01-14	6910	A:e
USGS	15485500	2021-01-15	6900	A:e
USGS	15485500	2021-01-16	6890	A:e
USGS	15485500	2021-01-17	6880	A:e
USGS	15485500	2021-01-18	6880	A:e
USGS	15485500	2021-01-19	6870	A:e
USGS	15485500	2021-01-20	6870	A:e
USGS	15485500	2021-01-21	6870	A:e
USGS	15485500	2021-01-22	6860	A:e
USGS	15485500	2021-01-23	6860	A:e
USGS	15485500	2021-01-24	6850	A:e
USGS	15485500	2021-01-25	6850	A:e
USGS	15485500	2021-01-26	6840	A:e
USGS	15485500	2021-01-27	6840	A:e
USGS	15485500	2021-01-28	6830	A:e
USGS	15485500	2021-01-29	6830	A:e
USGS	15485500	2021-01-30	6830	A:e
USGS	15485500	2021-01-31	6820	A:e
USGS	15485500	2021-02-01	6820	A:e
USGS	15485500	2021-02-02	6820	A:e
USGS	15485500	2021-02-03	6820	A:e
USGS	15485500	2021-02-04	6820	A:e
USGS	15485500	2021-02-05	6820	A:e
USGS	15485500	2021-02-06	6820	A:e
USGS	15485500	2021-02-07	6810	A:e
USGS	15485500	2021-02-08	6810	A:e
USGS	15485500	2021-02-09	6810	A:e
USGS	15485500	2021-02-10	6800	A:e
USGS	15485500	2021-02-11	6800	A:e
USGS	15485500	2021-02-12	6800	A:e
USGS	15485500	2021-02-13	6800	A:e
USGS	15485500	2021-02-14	6800	A:e
USGS	15485500	2021-02-15	6800	A:e
USGS	15485500	2021-02-16	6800	A:e
USGS	15485500	2021-02-17	6800	A:e
USGS	15485500	2021-02-18	6800	A:e
USGS	15485500	2021-02-19	6800	A:e
USGS	15485500	2021-02-20	6800	A:e
USGS	15485500	2021-02-21	6800	A:e
USGS	15485500	2021-02-22	6800	A:e
USGS	15485500	2021-02-23	6800	A:e
USGS	15485500	2021-02-24	6800	A:e
USGS	15485500	2021-02-25	6800	A:e
USGS	15485500	2021-02-26	6800	A:e
USGS	15485500	2021-02-27	6800	A:e
USGS	15485500	2021-02-28	6800	A:e
USGS	15485500	2021-03-01	6800	A:e
USGS	15485500	2021-03-02	6800	A:e
USGS	15485500	2021-03-03	6800	A:e
USGS	15485500	2021-03-04	6800	A:e
USGS	15485500	2021-03-05	6800	A:e
USGS	15485500	2021-03-06	6800	A:e
USGS	15485500	2021-03-07	6800	A:e
USGS	15485500	2021-03-08	6800	A:e
USGS	15485500	2021-03-09	6800	A:e
USGS	15485500	2021-03-10	6800	A:e
USGS	15485500	2021-03-11	6800	A:e
USGS	15485500	2021-03-12	6800	A:e
USGS	15485500	2021-03-13	6800	A:e
USGS	15485500	2021-03-14	6800	A:e
USGS	15485500	2021-03-15	6800	A:e
USGS	15485500	2021-03-16	6800	A:e
USGS	15485500	2021-03-17	6800	A:e
USGS	15485500	2021-03-18	6800	A:e
USGS	15485500	2021-03-19	6800	A:e
USGS	15485500	2021-03-20	6800	A:e
USGS	15485500	2021-03-21	6800	A:e
USGS	15485500	2021-03-22	6800	A:e
USGS	15485500	2021-03-23	6800	A:e
USGS	15485500	2021-03-24	6800	A:e
USGS	15485500	2021-03-25	6800	A:e
USGS	15485500	2021-03-26	6800	A:e
USGS	15485500	2021-03-27	6800	A:e
USGS	15485500	2021-03-28	6800	A:e
USGS	15485500	2021-03-29	6800	A:e
USGS	15485500	2021-03-30	6800	A:e
USGS	15485500	2021-03-31	6800	A:e
USGS	15485500	2021-04-01	6800	A:e
USGS	15485500	2021-04-02	6800	A:e
USGS	15485500	2021-04-03	6800	A:e
USGS	15485500	2021-04-04	6800	A:e
USGS	15485500	2021-04-05	6800	A:e
USGS	15485500	2021-04-06	6800	A:e
USGS	15485500	2021-04-07	6800	A:e
USGS	15485500	2021-04-08	6800	A:e
USGS	15485500	2021-04-09	6800	A:e
USGS	15485500	2021-04-10	6800	A:e
USGS	15485500	2021-04-11	6820	A:e
USGS	15485500	2021-04-12	6900	A:e
USGS	15485500	2021-04-13	6990	A:e
USGS	15485500	2021-04-14	7090	A:e
USGS	15485500	2021-04-15	7230	A:e
USGS	15485500	2021-04-16	7350	A:e
USGS	15485500	2021-04-17	7470	A:e
USGS	15485500	2021-04-18	7590	A:e
USGS	15485500	2021-04-19	7720	A:e
USGS	15485500	2021-04-20	7840	A:e
USGS	15485500	2021-04-21	7980	A:e
USGS	15485500	2021-04-22	8190	A:e
USGS	15485500	2021-04-23	8500	A:e
USGS	15485500	2021-04-24	9040	A:e
USGS	15485500	2021-04-25	10100	A:e
USGS	15485500	2021-04-26	11700	A:e
USGS	15485500	2021-04-27	14200	A:e
USGS	15485500	2021-04-28	16800	A:e
USGS	15485500	2021-04-29	18000	A:e
USGS	15485500	2021-04-30	18200	A:e
USGS	15485500	2021-05-01	18000	A:e
USGS	15485500	2021-05-02	17600	A:e
USGS	15485500	2021-05-03	17700	A:e
USGS	15485500	2021-05-04	19100	A:e
USGS	15485500	2021-05-05	21900	A:e
USGS	15485500	2021-05-06	25400	A
USGS	15485500	2021-05-07	25500	A
USGS	15485500	2021-05-08	26500	A
USGS	15485500	2021-05-09	27100	A
USGS	15485500	2021-05-10	28300	A
USGS	15485500	2021-05-11	28500	A
USGS	15485500	2021-05-12	28500	A
USGS	15485500	2021-05-13	32000	A
USGS	15485500	2021-05-14	32600	A
USGS	15485500	2021-05-15	29100	A
USGS	15485500	2021-05-16	27500	A
USGS	15485500	2021-05-17	27200	A
USGS	15485500	2021-05-18	28100	A
USGS	15485500	2021-05-19	28100	A
USGS	15485500	2021-05-20	26100	A
USGS	15485500	2021-05-21	24700	A
USGS	15485500	2021-05-22	23700	A
USGS	15485500	2021-05-23	22900	A
USGS	15485500	2021-05-24	23300	A
USGS	15485500	2021-05-25	22700	A
USGS	15485500	2021-05-26	21800	A
USGS	15485500	2021-05-27	21700	A
USGS	15485500	2021-05-28	21400	A
USGS	15485500	2021-05-29	21600	A
USGS	15485500	2021-05-30	21300	A
USGS	15485500	2021-05-31	20700	A
USGS	15485500	2021-06-01	21600	A
USGS	15485500	2021-06-02	23300	A
USGS	15485500	2021-06-03	27500	A
